user_id,auction_id,cat_id,cat1,property,buy_mount,buy_day,birthday,label
537,137,17,17,7:1;10:2,1,20160101,20150101,1
538,138,18,18,7:2;10:1,1,20160101,20150101,1
539,139,19,19,7:1;9:1;10:2,1,20160101,20150101,1
540,140,20,20,9:2;10:2,1,20160101,20150101,1
541,141,11,11,6:2;10:1,1,20160101,20150101,1
542,142,12,12,7:2;8:2;9:1,1,20160101,20150101,1
543,143,13,13,7:1;8:1;9:2,1,20160101,20150101,1
544,144,14,14,8:2;9:1;10:2,1,20160101,20150101,1
545,145,15,15,8:2;9:1;10:1,1,20160101,20150101,1
546,146,16,16,6:1;8:2;9:1;10:1,1,20160101,20150101,1
547,147,17,17,6:2;8:1;10:1,1,20160101,20150101,1
548,148,18,18,7:2;10:1,1,20160101,20150101,1
549,149,19,19,7:1;9:1;10:2,1,20160101,20150101,1
550,150,20,20,9:2;10:2,1,20160101,20150101,1
551,151,11,11,6:2;10:1,1,20160101,20150101,1
552,152,12,12,7:2;8:2;9:1,1,20160101,20150101,1
553,153,13,13,7:1;8:1;9:2,1,20160101,20150101,1
554,154,14,14,8:2;9:1;10:2,1,20160101,20150101,1
555,155,15,15,8:2;9:1;10:1,1,20160101,20150101,1
556,156,16,16,6:1;8:2;9:1;10:1,1,20160101,20150101,1
557,157,17,17,6:2;8:1;10:1,1,20160101,20150101,1
558,158,18,18,6:2;8:1;10:2,1,20160101,20150101,1
559,159,19,19,9:2;10:2,1,20160101,20150101,1
560,160,20,20,7:1;9:2;10:1,1,20160101,20150101,1
561,161,11,11,7:2;8:2;9:1,1,20160101,20150101,1
562,162,12,12,7:1;8:1;9:2,1,20160101,20150101,1
563,163,13,13,8:2;9:1;10:2,1,20160101,20150101,1
564,164,14,14,8:2;9:1;10:1,1,20160101,20150101,1
565,165,15,15,6:1;8:2;9:1;10:1,1,20160101,20150101,1
566,166,16,16,6:2;8:1;10:1,1,20160101,20150101,1
567,167,17,17,6:2;8:1;10:2,1,20160101,20150101,1
568,168,18,18,9:2;10:2,1,20160101,20150101,1
569,169,19,19,7:1;9:2;10:1,1,20160101,20150101,1
570,170,20,20,6:1;7:1;8:1;9:1;10:1,1,20160101,20150101,1
571,171,11,11,6:1;7:2,1,20160101,20150101,1
572,172,12,12,6:2;8:2;10:1,1,20160101,20150101,1
573,173,13,13,6:2;9:2;10:2,1,20160101,20150101,1
574,174,14,14,7:1;8:2;9:1,1,20160101,20150101,1
575,175,15,15,7:2;8:1;9:2,1,20160101,20150101,1
576,176,16,16,7:1;8:2;9:1,1,20160101,20150101,1
577,177,17,17,6:1;7:2;8:1,1,20160101,20150101,1
578,178,18,18,6:1;10:2,1,20160101,20150101,1
579,179,19,19,6:2;9:1;10;2,1,20160101,20150101,1
580,180,20,20,8:1;9:2;10:1,1,20160101,20150101,1
581,181,11,11,8:2;9:1,1,20160101,20150101,1
582,182,12,12,8:2;10:1,1,20160101,20150101,1
583,183,13,13,8:2;9:2,1,20160101,20150101,1
584,184,14,14,8:1;9:1;10:2,1,20160101,20150101,1
585,185,15,15,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
586,186,16,16,9:1;10:2,1,20160101,20150101,1
587,187,17,17,9:2;10:1,1,20160101,20150101,1
588,188,18,18,6:1;9:2,1,20160101,20150101,1
589,189,19,19,7:2;9:1;10:2,1,20160101,20150101,1
590,190,20,20,7:1;10:2,1,20160101,20150101,1
591,191,11,11,7:2;10:1,1,20160101,20150101,1
592,192,12,12,7:1;9:1;10:2,1,20160101,20150101,1
593,193,13,13,9:2;10:2,1,20160101,20150101,1
594,194,14,14,6:2;10:1,1,20160101,20150101,1
595,195,15,15,7:2;8:2;9:1,1,20160101,20150101,1
596,196,16,16,7:1;8:1;9:2,1,20160101,20150101,1
597,197,17,17,8:2;9:1;10:2,1,20160101,20150101,1
598,198,18,18,8:2;9:1;10:1,1,20160101,20150101,1
599,199,19,19,8:2;9:2,1,20160101,20150101,1
600,200,20,20,8:1;9:1;10:2,1,20160101,20150101,1
601,101,11,11,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
602,102,12,12,9:1;10:2,1,20160101,20150101,1
603,103,13,13,9:2;10:1,1,20160101,20150101,1
604,104,14,14,6:1;9:2,1,20160101,20150101,1
605,105,15,15,7:2;9:1;10:2,1,20160101,20150101,1
606,106,16,16,7:1;10:2,1,20160101,20150101,1
607,107,17,17,7:2;10:1,1,20160101,20150101,1
608,108,18,18,7:1;9:1;10:2,1,20160101,20150101,1
609,109,19,19,9:2;10:2,1,20160101,20150101,1
610,110,20,20,6:2;10:1,1,20160101,20150101,1
611,111,11,11,7:2;8:2;9:1,1,20160101,20150101,1
612,112,12,12,7:1;8:1;9:2,1,20160101,20150101,1
613,113,13,13,8:2;9:1;10:2,1,20160101,20150101,1
614,114,14,14,8:2;9:1;10:1,1,20160101,20150101,1
615,115,15,15,6:1;8:2;9:1;10:1,1,20160101,20150101,1
616,116,16,16,6:2;8:1;10:1,1,20160101,20150101,1
617,117,17,17,7:2;10:1,1,20160101,20150101,1
618,118,18,18,7:1;9:1;10:2,1,20160101,20150101,1
619,119,19,19,7:1;8:1;9:2,1,20160101,20150101,1
620,120,20,20,8:2;9:1;10:2,1,20160101,20150101,1
621,121,11,11,8:2;9:1;10:1,1,20160101,20150101,1
622,122,12,12,6:1;8:2;9:1;10:1,1,20160101,20150101,1
623,123,13,13,6:2;8:1;10:1,1,20160101,20150101,1
624,124,14,14,7:2;10:1,1,20160101,20150101,1
625,125,15,15,7:1;9:1;10:2,1,20160101,20150101,1
626,126,16,16,9:2;10:2,1,20160101,20150101,1
627,127,17,17,6:2;10:1,1,20160101,20150101,1
628,128,18,18,7:2;8:2;9:1,1,20160101,20150101,1
629,129,19,19,7:1;8:1;9:2,1,20160101,20150101,1
630,130,20,20,8:2;9:1;10:2,1,20160101,20150101,1
631,131,11,11,8:2;9:1;10:1,1,20160101,20150101,1
632,132,12,12,6:1;8:2;9:1;10:1,1,20160101,20150101,1
633,133,13,13,6:2;8:1;10:1,1,20160101,20150101,1
634,134,14,14,6:2;8:1;10:2,1,20160101,20150101,1
635,135,15,15,9:2;10:2,1,20160101,20150101,1
636,136,16,16,7:1;9:2;10:1,1,20160101,20150101,1
637,137,17,17,7:2;8:2;9:1,1,20160101,20150101,1
638,138,18,18,7:1;8:1;9:2,1,20160101,20150101,1
639,139,19,19,8:2;9:1;10:2,1,20160101,20150101,1
640,140,20,20,8:2;9:1;10:1,1,20160101,20150101,1
641,141,11,11,6:1;8:2;9:1;10:1,1,20160101,20150101,1
642,142,12,12,6:2;8:1;10:1,1,20160101,20150101,1
643,143,13,13,6:2;8:1;10:2,1,20160101,20150101,1
644,144,14,14,9:2;10:2,1,20160101,20150101,1
645,145,15,15,7:1;9:2;10:1,1,20160101,20150101,1
646,146,16,16,6:1;7:1;8:1;9:1;10:1,1,20160101,20150101,1
647,147,17,17,6:1;7:2,1,20160101,20150101,1
648,148,18,18,6:2;8:2;10:1,1,20160101,20150101,1
649,149,19,19,6:2;9:2;10:2,1,20160101,20150101,1
650,150,20,20,7:1;8:2;9:1,1,20160101,20150101,1
651,151,11,11,7:2;8:1;9:2,1,20160101,20150101,1
652,152,12,12,7:1;8:2;9:1,1,20160101,20150101,1
653,153,13,13,6:1;7:2;8:1,1,20160101,20150101,1
654,154,14,14,6:1;10:2,1,20160101,20150101,1
655,155,15,15,6:2;9:1;10;2,1,20160101,20150101,1
656,156,16,16,8:1;9:2;10:1,1,20160101,20150101,1
657,157,17,17,8:2;9:1,1,20160101,20150101,1
658,158,18,18,8:2;10:1,1,20160101,20150101,1
659,159,19,19,8:2;9:2,1,20160101,20150101,1
660,160,20,20,8:1;9:1;10:2,1,20160101,20150101,1
661,161,11,11,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
662,162,12,12,9:1;10:2,1,20160101,20150101,1
663,163,13,13,9:2;10:1,1,20160101,20150101,1
664,164,14,14,6:1;9:2,1,20160101,20150101,1
665,165,15,15,7:2;9:1;10:2,1,20160101,20150101,1
666,166,16,16,7:1;10:2,1,20160101,20150101,1
667,167,17,17,7:2;10:1,1,20160101,20150101,1
668,168,18,18,7:1;9:1;10:2,1,20160101,20150101,1
669,169,19,19,7:1;8:1;9:2,1,20160101,20150101,1
670,170,20,20,8:2;9:1;10:2,1,20160101,20150101,1
671,171,11,11,8:2;9:1;10:1,1,20160101,20150101,1
672,172,12,12,6:1;8:2;9:1;10:1,1,20160101,20150101,1
673,173,13,13,6:2;8:1;10:1,1,20160101,20150101,1
674,174,14,14,7:2;10:1,1,20160101,20150101,1
675,175,15,15,7:1;9:1;10:2,1,20160101,20150101,1
676,176,16,16,9:2;10:2,1,20160101,20150101,1
677,177,17,17,6:2;10:1,1,20160101,20150101,1
678,178,18,18,7:2;8:2;9:1,1,20160101,20150101,1
679,179,19,19,7:1;8:1;9:2,1,20160101,20150101,1
680,180,20,20,8:2;9:1;10:2,1,20160101,20150101,1
681,181,11,11,8:2;9:1;10:1,1,20160101,20150101,1
682,182,12,12,6:1;8:2;9:1;10:1,1,20160101,20150101,1
683,183,13,13,6:2;8:1;10:1,1,20160101,20150101,1
684,184,14,14,6:2;8:1;10:2,1,20160101,20150101,1
685,185,15,15,9:2;10:2,1,20160101,20150101,1
686,186,16,16,7:1;9:2;10:1,1,20160101,20150101,1
687,187,17,17,7:2;8:2;9:1,1,20160101,20150101,1
688,188,18,18,7:1;8:1;9:2,1,20160101,20150101,1
689,189,19,19,8:2;9:1;10:2,1,20160101,20150101,1
690,190,20,20,8:2;9:1;10:1,1,20160101,20150101,1
691,191,11,11,6:1;8:2;9:1;10:1,1,20160101,20150101,1
692,192,12,12,6:2;8:1;10:1,1,20160101,20150101,1
693,193,13,13,6:2;8:1;10:2,1,20160101,20150101,1
694,194,14,14,9:2;10:2,1,20160101,20150101,1
695,195,15,15,7:1;9:2;10:1,1,20160101,20150101,1
696,196,16,16,6:1;7:1;8:1;9:1;10:1,1,20160101,20150101,1
697,197,17,17,6:1;7:2,1,20160101,20150101,1
698,198,18,18,6:2;8:2;10:1,1,20160101,20150101,1
699,199,19,19,6:2;9:2;10:2,1,20160101,20150101,1
700,200,20,20,7:1;8:2;9:1,1,20160101,20150101,1
701,101,11,11,7:2;8:1;9:2,1,20160101,20150101,1
702,102,12,12,7:1;8:2;9:1,1,20160101,20150101,1
703,103,13,13,6:1;7:2;8:1,1,20160101,20150101,1
704,104,14,14,6:1;10:2,1,20160101,20150101,1
705,105,15,15,6:2;9:1;10;2,1,20160101,20150101,1
706,106,16,16,8:1;9:2;10:1,1,20160101,20150101,1
707,107,17,17,8:2;9:1,1,20160101,20150101,1
708,108,18,18,8:2;10:1,1,20160101,20150101,1
709,109,19,19,8:2;9:2,1,20160101,20150101,1
710,110,20,20,8:1;9:1;10:2,1,20160101,20150101,1
711,111,11,11,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
712,112,12,12,9:1;10:2,1,20160101,20150101,1
713,113,13,13,9:2;10:1,1,20160101,20150101,1
714,114,14,14,6:1;9:2,1,20160101,20150101,1
715,115,15,15,7:2;9:1;10:2,1,20160101,20150101,1
716,116,16,16,7:1;10:2,1,20160101,20150101,1
717,117,17,17,7:2;10:1,1,20160101,20150101,1
718,118,18,18,7:1;9:1;10:2,1,20160101,20150101,1
719,119,19,19,8:2;9:1;10:1,1,20160101,20150101,1
720,120,20,20,6:1;8:2;9:1;10:1,1,20160101,20150101,1
721,121,11,11,6:2;8:1;10:1,1,20160101,20150101,1
722,122,12,12,7:2;10:1,1,20160101,20150101,1
723,123,13,13,7:1;9:1;10:2,1,20160101,20150101,1
724,124,14,14,7:1;8:1;9:2,1,20160101,20150101,1
725,125,15,15,8:2;9:1;10:2,1,20160101,20150101,1
726,126,16,16,8:2;9:1;10:1,1,20160101,20150101,1
727,127,17,17,6:1;8:2;9:1;10:1,1,20160101,20150101,1
728,128,18,18,6:2;8:1;10:1,1,20160101,20150101,1
729,129,19,19,7:2;10:1,1,20160101,20150101,1
730,130,20,20,7:1;9:1;10:2,1,20160101,20150101,1
731,131,11,11,9:2;10:2,1,20160101,20150101,1
732,132,12,12,6:2;10:1,1,20160101,20150101,1
733,133,13,13,7:2;8:2;9:1,1,20160101,20150101,1
734,134,14,14,7:1;8:1;9:2,1,20160101,20150101,1
735,135,15,15,8:2;9:1;10:2,1,20160101,20150101,1
736,136,16,16,8:2;9:1;10:1,1,20160101,20150101,1
737,137,17,17,6:1;8:2;9:1;10:1,1,20160101,20150101,1
738,138,18,18,6:2;8:1;10:1,1,20160101,20150101,1
739,139,19,19,6:2;8:1;10:2,1,20160101,20150101,1
740,140,20,20,9:2;10:2,1,20160101,20150101,1
741,141,11,11,7:1;9:2;10:1,1,20160101,20150101,1
742,142,12,12,7:2;8:2;9:1,1,20160101,20150101,1
743,143,13,13,7:1;8:1;9:2,1,20160101,20150101,1
744,144,14,14,8:2;9:1;10:2,1,20160101,20150101,1
745,145,15,15,8:2;9:1;10:1,1,20160101,20150101,1
746,146,16,16,6:1;8:2;9:1;10:1,1,20160101,20150101,1
747,147,17,17,6:2;8:1;10:1,1,20160101,20150101,1
748,148,18,18,6:2;8:1;10:2,1,20160101,20150101,1
749,149,19,19,9:2;10:2,1,20160101,20150101,1
750,150,20,20,7:1;9:2;10:1,1,20160101,20150101,1
751,151,11,11,6:1;7:1;8:1;9:1;10:1,1,20160101,20150101,1
752,152,12,12,6:1;7:2,1,20160101,20150101,1
753,153,13,13,6:2;8:2;10:1,1,20160101,20150101,1
754,154,14,14,6:2;9:2;10:2,1,20160101,20150101,1
755,155,15,15,7:1;8:2;9:1,1,20160101,20150101,1
756,156,16,16,7:2;8:1;9:2,1,20160101,20150101,1
757,157,17,17,7:1;8:2;9:1,1,20160101,20150101,1
758,158,18,18,6:1;7:2;8:1,1,20160101,20150101,1
759,159,19,19,6:1;10:2,1,20160101,20150101,1
760,160,20,20,6:2;9:1;10;2,1,20160101,20150101,1
761,161,11,11,8:1;9:2;10:1,1,20160101,20150101,1
762,162,12,12,8:2;9:1,1,20160101,20150101,1
763,163,13,13,8:2;10:1,1,20160101,20150101,1
764,164,14,14,8:2;9:2,1,20160101,20150101,1
765,165,15,15,8:1;9:1;10:2,1,20160101,20150101,1
766,166,16,16,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
767,167,17,17,9:1;10:2,1,20160101,20150101,1
768,168,18,18,9:2;10:1,1,20160101,20150101,1
769,169,19,19,8:2;9:1;10:1,1,20160101,20150101,1
770,170,20,20,6:1;8:2;9:1;10:1,1,20160101,20150101,1
771,171,11,11,6:2;8:1;10:1,1,20160101,20150101,1
772,172,12,12,7:2;10:1,1,20160101,20150101,1
773,173,13,13,7:1;9:1;10:2,1,20160101,20150101,1
774,174,14,14,7:1;8:1;9:2,1,20160101,20150101,1
775,175,15,15,8:2;9:1;10:2,1,20160101,20150101,1
776,176,16,16,8:2;9:1;10:1,1,20160101,20150101,1
777,177,17,17,6:1;8:2;9:1;10:1,1,20160101,20150101,1
778,178,18,18,6:2;8:1;10:1,1,20160101,20150101,1
779,179,19,19,7:2;10:1,1,20160101,20150101,1
780,180,20,20,7:1;9:1;10:2,1,20160101,20150101,1
781,181,11,11,9:2;10:2,1,20160101,20150101,1
782,182,12,12,6:2;10:1,1,20160101,20150101,1
783,183,13,13,7:2;8:2;9:1,1,20160101,20150101,1
784,184,14,14,7:1;8:1;9:2,1,20160101,20150101,1
785,185,15,15,8:2;9:1;10:2,1,20160101,20150101,1
786,186,16,16,8:2;9:1;10:1,1,20160101,20150101,1
787,187,17,17,6:1;8:2;9:1;10:1,1,20160101,20150101,1
788,188,18,18,6:2;8:1;10:1,1,20160101,20150101,1
789,189,19,19,6:2;8:1;10:2,1,20160101,20150101,1
790,190,20,20,9:2;10:2,1,20160101,20150101,1
791,191,11,11,7:1;9:2;10:1,1,20160101,20150101,1
792,192,12,12,7:2;8:2;9:1,1,20160101,20150101,1
793,193,13,13,7:1;8:1;9:2,1,20160101,20150101,1
794,194,14,14,8:2;9:1;10:2,1,20160101,20150101,1
795,195,15,15,8:2;9:1;10:1,1,20160101,20150101,1
796,196,16,16,6:1;8:2;9:1;10:1,1,20160101,20150101,1
797,197,17,17,6:2;8:1;10:1,1,20160101,20150101,1
798,198,18,18,6:2;8:1;10:2,1,20160101,20150101,1
799,199,19,19,9:2;10:2,1,20160101,20150101,1
800,200,20,20,7:1;9:2;10:1,1,20160101,20150101,1
801,101,11,11,6:1;7:1;8:1;9:1;10:1,1,20160101,20150101,1
802,102,12,12,6:1;7:2,1,20160101,20150101,1
803,103,13,13,6:2;8:2;10:1,1,20160101,20150101,1
804,104,14,14,6:2;9:2;10:2,1,20160101,20150101,1
805,105,15,15,7:1;8:2;9:1,1,20160101,20150101,1
806,106,16,16,7:2;8:1;9:2,1,20160101,20150101,1
807,107,17,17,7:1;8:2;9:1,1,20160101,20150101,1
808,108,18,18,6:1;7:2;8:1,1,20160101,20150101,1
809,109,19,19,6:1;10:2,1,20160101,20150101,1
810,110,20,20,6:2;9:1;10;2,1,20160101,20150101,1
811,111,11,11,8:1;9:2;10:1,1,20160101,20150101,1
812,112,12,12,8:2;9:1,1,20160101,20150101,1
813,113,13,13,8:2;10:1,1,20160101,20150101,1
814,114,14,14,8:2;9:2,1,20160101,20150101,1
815,115,15,15,8:1;9:1;10:2,1,20160101,20150101,1
816,116,16,16,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
817,117,17,17,9:1;10:2,1,20160101,20150101,1
818,118,18,18,9:2;10:1,1,20160101,20150101,1
819,119,19,19,8:2;9:1;10:1,1,20160101,20150101,1
820,120,20,20,6:1;8:2;9:1;10:1,1,20160101,20150101,1
821,121,11,11,6:2;8:1;10:1,1,20160101,20150101,1
822,122,12,12,7:2;10:1,1,20160101,20150101,1
823,123,13,13,7:1;9:1;10:2,1,20160101,20150101,1
824,124,14,14,7:1;8:1;9:2,1,20160101,20150101,1
825,125,15,15,8:2;9:1;10:2,1,20160101,20150101,1
826,126,16,16,8:2;9:1;10:1,1,20160101,20150101,1
827,127,17,17,6:1;8:2;9:1;10:1,1,20160101,20150101,1
828,128,18,18,6:2;8:1;10:1,1,20160101,20150101,1
829,129,19,19,7:2;10:1,1,20160101,20150101,1
830,130,20,20,7:1;9:1;10:2,1,20160101,20150101,1
831,131,11,11,9:2;10:2,1,20160101,20150101,1
832,132,12,12,6:2;10:1,1,20160101,20150101,1
833,133,13,13,7:2;8:2;9:1,1,20160101,20150101,1
834,134,14,14,7:1;8:1;9:2,1,20160101,20150101,1
835,135,15,15,8:2;9:1;10:2,1,20160101,20150101,1
836,136,16,16,8:2;9:1;10:1,1,20160101,20150101,1
837,137,17,17,6:1;8:2;9:1;10:1,1,20160101,20150101,1
838,138,18,18,6:2;8:1;10:1,1,20160101,20150101,1
839,139,19,19,6:2;8:1;10:2,1,20160101,20150101,1
840,140,20,20,9:2;10:2,1,20160101,20150101,1
841,141,11,11,7:1;9:2;10:1,1,20160101,20150101,1
842,142,12,12,7:2;8:2;9:1,1,20160101,20150101,1
843,143,13,13,7:1;8:1;9:2,1,20160101,20150101,1
844,144,14,14,8:2;9:1;10:2,1,20160101,20150101,1
845,145,15,15,8:2;9:1;10:1,1,20160101,20150101,1
846,146,16,16,6:1;8:2;9:1;10:1,1,20160101,20150101,1
847,147,17,17,6:2;8:1;10:1,1,20160101,20150101,1
848,148,18,18,6:2;8:1;10:2,1,20160101,20150101,1
849,149,19,19,9:2;10:2,1,20160101,20150101,1
850,150,20,20,7:1;9:2;10:1,1,20160101,20150101,1
851,151,11,11,6:1;7:1;8:1;9:1;10:1,1,20160101,20150101,1
852,152,12,12,6:1;7:2,1,20160101,20150101,1
853,153,13,13,6:2;8:2;10:1,1,20160101,20150101,1
854,154,14,14,6:2;9:2;10:2,1,20160101,20150101,1
855,155,15,15,7:1;8:2;9:1,1,20160101,20150101,1
856,156,16,16,7:2;8:1;9:2,1,20160101,20150101,1
857,157,17,17,7:1;8:2;9:1,1,20160101,20150101,1
858,158,18,18,6:1;7:2;8:1,1,20160101,20150101,1
859,159,19,19,6:1;10:2,1,20160101,20150101,1
860,160,20,20,6:2;9:1;10;2,1,20160101,20150101,1
861,161,11,11,8:1;9:2;10:1,1,20160101,20150101,1
862,162,12,12,8:2;9:1,1,20160101,20150101,1
863,163,13,13,8:2;10:1,1,20160101,20150101,1
864,164,14,14,8:2;9:2,1,20160101,20150101,1
865,165,15,15,8:1;9:1;10:2,1,20160101,20150101,1
866,166,16,16,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
867,167,17,17,9:1;10:2,1,20160101,20150101,1
868,168,18,18,9:2;10:1,1,20160101,20150101,1
869,169,19,19,8:2;9:1;10:1,1,20160101,20150101,1
870,170,20,20,6:1;8:2;9:1;10:1,1,20160101,20150101,1
871,171,11,11,6:2;8:1;10:1,1,20160101,20150101,1
872,172,12,12,7:2;10:1,1,20160101,20150101,1
873,173,13,13,7:1;9:1;10:2,1,20160101,20150101,1
874,174,14,14,7:1;8:1;9:2,1,20160101,20150101,1
875,175,15,15,8:2;9:1;10:2,1,20160101,20150101,1
876,176,16,16,8:2;9:1;10:1,1,20160101,20150101,1
877,177,17,17,6:1;8:2;9:1;10:1,1,20160101,20150101,1
878,178,18,18,6:2;8:1;10:1,1,20160101,20150101,1
879,179,19,19,7:2;10:1,1,20160101,20150101,1
880,180,20,20,7:1;9:1;10:2,1,20160101,20150101,1
881,181,11,11,9:2;10:2,1,20160101,20150101,1
882,182,12,12,6:2;10:1,1,20160101,20150101,1
883,183,13,13,7:2;8:2;9:1,1,20160101,20150101,1
884,184,14,14,7:1;8:1;9:2,1,20160101,20150101,1
885,185,15,15,8:2;9:1;10:2,1,20160101,20150101,1
886,186,16,16,8:2;9:1;10:1,1,20160101,20150101,1
887,187,17,17,6:1;8:2;9:1;10:1,1,20160101,20150101,1
888,188,18,18,6:2;8:1;10:1,1,20160101,20150101,1
889,189,19,19,6:2;8:1;10:2,1,20160101,20150101,1
890,190,20,20,9:2;10:2,1,20160101,20150101,1
891,191,11,11,7:1;9:2;10:1,1,20160101,20150101,1
892,192,12,12,7:2;8:2;9:1,1,20160101,20150101,1
893,193,13,13,7:1;8:1;9:2,1,20160101,20150101,1
894,194,14,14,8:2;9:1;10:2,1,20160101,20150101,1
895,195,15,15,8:2;9:1;10:1,1,20160101,20150101,1
896,196,16,16,6:1;8:2;9:1;10:1,1,20160101,20150101,1
897,197,17,17,6:2;8:1;10:1,1,20160101,20150101,1
898,198,18,18,6:2;8:1;10:2,1,20160101,20150101,1
899,199,19,19,9:2;10:2,1,20160101,20150101,1
900,200,20,20,7:1;9:2;10:1,1,20160101,20150101,1
901,101,11,11,6:1;7:1;8:1;9:1;10:1,1,20160101,20150101,1
902,102,12,12,6:1;7:2,1,20160101,20150101,1
903,103,13,13,6:2;8:2;10:1,1,20160101,20150101,1
904,104,14,14,6:2;9:2;10:2,1,20160101,20150101,1
905,105,15,15,7:1;8:2;9:1,1,20160101,20150101,1
906,106,16,16,7:2;8:1;9:2,1,20160101,20150101,1
907,107,17,17,7:1;8:2;9:1,1,20160101,20150101,1
908,108,18,18,6:1;7:2;8:1,1,20160101,20150101,1
909,109,19,19,6:1;10:2,1,20160101,20150101,1
910,110,20,20,6:2;9:1;10;2,1,20160101,20150101,1
911,111,11,11,8:1;9:2;10:1,1,20160101,20150101,1
912,112,12,12,8:2;9:1,1,20160101,20150101,1
913,113,13,13,8:2;10:1,1,20160101,20150101,1
914,114,14,14,8:2;9:2,1,20160101,20150101,1
915,115,15,15,8:1;9:1;10:2,1,20160101,20150101,1
916,116,16,16,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
917,117,17,17,9:1;10:2,1,20160101,20150101,1
918,118,18,18,9:2;10:1,1,20160101,20150101,1
919,119,19,19,6:1;8:2;9:1;10:1,1,20160101,20150101,1
920,120,20,20,6:2;8:1;10:1,1,20160101,20150101,1
921,121,11,11,6:2;8:1;10:2,1,20160101,20150101,1
922,122,12,12,9:2;10:2,1,20160101,20150101,1
923,123,13,13,7:1;9:2;10:1,1,20160101,20150101,1
924,124,14,14,7:2;8:2;9:1,1,20160101,20150101,1
925,125,15,15,7:1;8:1;9:2,1,20160101,20150101,1
926,126,16,16,8:2;9:1;10:2,1,20160101,20150101,1
927,127,17,17,8:2;9:1;10:1,1,20160101,20150101,1
928,128,18,18,6:1;8:2;9:1;10:1,1,20160101,20150101,1
929,129,19,19,6:2;8:1;10:1,1,20160101,20150101,1
930,130,20,20,6:2;8:1;10:2,1,20160101,20150101,1
931,131,11,11,9:2;10:2,1,20160101,20150101,1
932,132,12,12,7:1;9:2;10:1,1,20160101,20150101,1
933,133,13,13,6:1;7:1;8:1;9:1;10:1,1,20160101,20150101,1
934,134,14,14,6:1;7:2,1,20160101,20150101,1
935,135,15,15,6:2;8:2;10:1,1,20160101,20150101,1
936,136,16,16,6:2;9:2;10:2,1,20160101,20150101,1
937,137,17,17,7:1;8:2;9:1,1,20160101,20150101,1
938,138,18,18,7:2;8:1;9:2,1,20160101,20150101,1
939,139,19,19,7:1;8:2;9:1,1,20160101,20150101,1
940,140,20,20,6:1;7:2;8:1,1,20160101,20150101,1
941,141,11,11,6:1;10:2,1,20160101,20150101,1
942,142,12,12,6:2;9:1;10;2,1,20160101,20150101,1
943,143,13,13,8:1;9:2;10:1,1,20160101,20150101,1
944,144,14,14,8:2;9:1,1,20160101,20150101,1
945,145,15,15,8:2;10:1,1,20160101,20150101,1
946,146,16,16,8:2;9:2,1,20160101,20150101,1
947,147,17,17,8:1;9:1;10:2,1,20160101,20150101,1
948,148,18,18,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
949,149,19,19,9:1;10:2,1,20160101,20150101,1
950,150,20,20,9:2;10:1,1,20160101,20150101,1
951,151,11,11,8:2;9:1;10:1,1,20160101,20150101,1
952,152,12,12,6:1;8:2;9:1;10:1,1,20160101,20150101,1
953,153,13,13,6:2;8:1;10:1,1,20160101,20150101,1
954,154,14,14,7:2;10:1,1,20160101,20150101,1
955,155,15,15,7:1;9:1;10:2,1,20160101,20150101,1
956,156,16,16,7:1;8:1;9:2,1,20160101,20150101,1
957,157,17,17,8:2;9:1;10:2,1,20160101,20150101,1
958,158,18,18,8:2;9:1;10:1,1,20160101,20150101,1
959,159,19,19,6:1;8:2;9:1;10:1,1,20160101,20150101,1
960,160,20,20,6:2;8:1;10:1,1,20160101,20150101,1
961,161,11,11,7:2;10:1,1,20160101,20150101,1
962,162,12,12,7:1;9:1;10:2,1,20160101,20150101,1
963,163,13,13,9:2;10:2,1,20160101,20150101,1
964,164,14,14,6:2;10:1,1,20160101,20150101,1
965,165,15,15,7:2;8:2;9:1,1,20160101,20150101,1
966,166,16,16,7:1;8:1;9:2,1,20160101,20150101,1
967,167,17,17,8:2;9:1;10:2,1,20160101,20150101,1
968,168,18,18,8:2;9:1;10:1,1,20160101,20150101,1
969,169,19,19,6:2;8:1;10:1,1,20160101,20150101,1
970,170,20,20,7:2;10:1,1,20160101,20150101,1
971,171,11,11,7:1;9:1;10:2,1,20160101,20150101,1
972,172,12,12,9:2;10:2,1,20160101,20150101,1
973,173,13,13,6:2;10:1,1,20160101,20150101,1
974,174,14,14,7:2;8:2;9:1,1,20160101,20150101,1
975,175,15,15,7:1;8:1;9:2,1,20160101,20150101,1
976,176,16,16,8:2;9:1;10:2,1,20160101,20150101,1
977,177,17,17,8:2;9:1;10:1,1,20160101,20150101,1
978,178,18,18,6:1;7:2;8:1;9:2;10:1,1,20160101,20150101,1
979,179,19,19,9:1;10:2,1,20160101,20150101,1
980,180,20,20,9:2;10:1,1,20160101,20150101,1
